  9809     SPring-8 14b2 
 Fe-K_Fe-foil_S  12.06.21 07:32 - 12.06.21 07:36
 Fe-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 17.09889 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4522
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.00000  13.20000    -0.000840       0.05      4522
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   282.500   132.700
  15.06548  15.10304     0.051     17547      2121
  15.06464  15.10231     0.051     17557      2124
  15.06380  15.10161     0.051     17547      2124
  15.06296  15.10089     0.051     17555      2127
  15.06212  15.10015     0.051     17552      2129
  15.06128  15.09936     0.051     17547      2127
  15.06044  15.09844     0.051     17564      2132
  15.05960  15.09751     0.051     17542      2132
  15.05876  15.09660     0.051     17562      2133
  15.05792  15.09566     0.051     17553      2134
  15.05708  15.09478     0.051     17553      2134
  15.05624  15.09395     0.051     17560      2137
  15.05540  15.09313     0.051     17554      2138
  15.05456  15.09238     0.051     17559      2140
  15.05372  15.09169     0.051     17551      2138
  15.05288  15.09097     0.051     17568      2143
  15.05204  15.09023     0.051     17557      2140
  15.05120  15.08945     0.051     17564      2143
  15.05036  15.08856     0.051     17561      2144
  15.04952  15.08763     0.051     17559      2143
  15.04868  15.08673     0.051     17565      2145
  15.04784  15.08581     0.051     17562      2144
  15.04700  15.08492     0.051     17576      2146
  15.04616  15.08409     0.051     17565      2145
  15.04532  15.08327     0.051     17571      2149
  15.04448  15.08251     0.051     17569      2148
  15.04364  15.08181     0.051     17570      2151
  15.04280  15.08110     0.051     17578      2152
  15.04196  15.08036     0.051     17564      2151
  15.04112  15.07959     0.051     17581      2152
  15.04028  15.07872     0.051     17572      2155
  15.03944  15.07780     0.051     17580      2156
  15.03860  15.07690     0.051     17578      2158
  15.03776  15.07597     0.051     17574      2158
  15.03692  15.07507     0.051     17585      2162
  15.03608  15.07423     0.051     17575      2163
  15.03524  15.07341     0.051     17590      2165
  15.03440  15.07263     0.051     17583      2165
  15.03356  15.07193     0.051     17584      2170
  15.03272  15.07122     0.051     17587      2171
  15.03188  15.07048     0.051     17588      2173
  15.03104  15.06971     0.051     17600      2177
  15.03020  15.06885     0.051     17583      2175
  15.02936  15.06791     0.051     17599      2181
  15.02852  15.06699     0.051     17594      2184
  15.02768  15.06607     0.051     17600      2187
  15.02684  15.06515     0.051     17595      2187
  15.02600  15.06430     0.051     17591      2191
  15.02516  15.06348     0.051     17606      2195
  15.02432  15.06270     0.051     17598      2196
  15.02348  15.06200     0.051     17607      2200
  15.02264  15.06130     0.051     17607      2201
  15.02180  15.06056     0.051     17609      2205
  15.02096  15.05981     0.051     17610      2207
  15.02012  15.05897     0.051     17606      2211
  15.01928  15.05804     0.051     17613      2214
  15.01844  15.05713     0.051     17611      2216
  15.01760  15.05622     0.051     17615      2219
  15.01676  15.05530     0.051     17612      2221
  15.01592  15.05444     0.051     17618      2224
  15.01508  15.05362     0.051     17616      2226
  15.01424  15.05283     0.051     17617      2229
  15.01340  15.05211     0.051     17627      2233
  15.01256  15.05141     0.051     17620      2233
  15.01172  15.05068     0.051     17628      2235
  15.01088  15.04993     0.051     17622      2235
  15.01004  15.04910     0.051     17628      2239
  15.00920  15.04818     0.051     17621      2238
  15.00836  15.04726     0.051     17628      2240
  15.00752  15.04635     0.051     17630      2243
  15.00668  15.04542     0.051     17628      2241
  15.00584  15.04455     0.051     17638      2245
  15.00500  15.04373     0.051     17627      2244
  15.00416  15.04293     0.051     17632      2243
  15.00332  15.04220     0.051     17645      2246
  15.00248  15.04149     0.051     17634      2245
  15.00164  15.04076     0.051     17639      2245
  15.00080  15.04001     0.051     17634      2245
  14.99996  15.03920     0.051     17645      2247
  14.99912  15.03827     0.051     17641      2246
  14.99828  15.03735     0.051     17645      2247
  14.99744  15.03644     0.051     17640      2247
  14.99660  15.03551     0.051     17641      2247
  14.99576  15.03464     0.051     17656      2247
  14.99492  15.03382     0.051     17648      2247
  14.99408  15.03302     0.051     17659      2249
  14.99324  15.03228     0.051     17652      2249
  14.99240  15.03159     0.051     17658      2250
  14.99156  15.03087     0.051     17659      2252
  14.99072  15.03013     0.051     17660      2251
  14.98988  15.02934     0.051     17668      2254
  14.98904  15.02843     0.051     17653      2252
  14.98820  15.02750     0.051     17670      2256
  14.98736  15.02659     0.051     17664      2255
  14.98652  15.02566     0.051     17672      2257
  14.98568  15.02478     0.051     17665      2258
  14.98484  15.02395     0.051     17668      2258
  14.98400  15.02314     0.051     17676      2260
  14.98316  15.02239     0.051     17665      2261
  14.98232  15.02170     0.051     17675      2263
  14.98148  15.02098     0.051     17675      2265
  14.98064  15.02024     0.051     17681      2268
  14.97980  15.01946     0.051     17671      2269
  14.97896  15.01856     0.051     17678      2272
  14.97812  15.01762     0.051     17684      2275
  14.97728  15.01671     0.051     17672      2275
  14.97644  15.01579     0.051     17687      2279
  14.97560  15.01489     0.051     17676      2282
  14.97476  15.01405     0.051     17686      2282
  14.97392  15.01323     0.051     17682      2286
  14.97308  15.01247     0.051     17685      2288
  14.97224  15.01177     0.051     17689      2293
  14.97140  15.01105     0.051     17685      2293
  14.97056  15.01031     0.051     17693      2296
  14.96972  15.00953     0.051     17692      2300
  14.96888  15.00865     0.051     17695      2304
  14.96804  15.00772     0.051     17691      2306
  14.96720  15.00682     0.051     17696      2308
  14.96636  15.00589     0.051     17706      2313
  14.96552  15.00499     0.051     17696      2314
  14.96468  15.00415     0.051     17709      2321
  14.96384  15.00334     0.051     17703      2322
  14.96300  15.00257     0.051     17708      2325
  14.96216  15.00187     0.051     17711      2328
  14.96132  15.00116     0.051     17707      2333
  14.96048  15.00042     0.051     17716      2336
  14.95964  14.99965     0.051     17707      2335
  14.95880  14.99878     0.051     17722      2342
  14.95796  14.99785     0.051     17711      2344
  14.95712  14.99694     0.051     17720      2349
  14.95628  14.99601     0.051     17723      2349
  14.95544  14.99511     0.051     17718      2352
  14.95460  14.99427     0.051     17731      2357
  14.95376  14.99345     0.051     17721      2357
  14.95292  14.99267     0.051     17731      2361
  14.95208  14.99197     0.051     17732      2365
  14.95124  14.99126     0.051     17734      2367
  14.95040  14.99053     0.051     17730      2368
  14.94956  14.98977     0.051     17735      2370
  14.94872  14.98891     0.051     17739      2375
  14.94788  14.98798     0.051     17737      2375
  14.94704  14.98707     0.051     17746      2381
  14.94620  14.98614     0.051     17738      2381
  14.94536  14.98522     0.051     17752      2385
  14.94452  14.98437     0.051     17748      2385
  14.94368  14.98354     0.051     17742      2387
  14.94284  14.98276     0.051     17751      2391
  14.94200  14.98204     0.051     17749      2390
  14.94116  14.98134     0.051     17759      2395
  14.94032  14.98061     0.051     17757      2395
  14.93948  14.97985     0.051     17755      2399
  14.93864  14.97902     0.051     17756      2399
  14.93780  14.97809     0.051     17757      2400
  14.93696  14.97718     0.051     17761      2401
  14.93612  14.97626     0.051     17751      2404
  14.93528  14.97534     0.051     17767      2406
  14.93444  14.97449     0.051     17766      2406
  14.93360  14.97367     0.051     17770      2410
  14.93276  14.97287     0.051     17767      2411
  14.93192  14.97215     0.051     17768      2412
  14.93108  14.97145     0.051     17774      2415
  14.93024  14.97072     0.051     17766      2414
  14.92940  14.96998     0.051     17786      2415
  14.92856  14.96916     0.051     17777      2416
  14.92772  14.96824     0.051     17784      2418
  14.92688  14.96732     0.051     17776      2421
  14.92604  14.96641     0.051     17780      2421
  14.92520  14.96549     0.051     17787      2423
  14.92436  14.96462     0.051     17780      2423
  14.92352  14.96380     0.051     17789      2425
  14.92268  14.96300     0.051     17776      2425
  14.92184  14.96226     0.051     17791      2426
  14.92100  14.96157     0.051     17786      2428
  14.92016  14.96084     0.051     17784      2429
  14.91932  14.96009     0.051     17797      2430
  14.91848  14.95929     0.051     17787      2430
  14.91764  14.95837     0.051     17796      2431
  14.91680  14.95744     0.051     17790      2431
  14.91596  14.95653     0.051     17797      2432
  14.91512  14.95559     0.051     17794      2433
  14.91428  14.95471     0.051     17792      2433
  14.91344  14.95388     0.051     17808      2435
  14.91260  14.95307     0.051     17798      2432
  14.91176  14.95233     0.051     17807      2434
  14.91092  14.95164     0.051     17802      2434
  14.91008  14.95092     0.051     17805      2436
  14.90924  14.95018     0.051     17802      2435
  14.90840  14.94939     0.051     17802      2436
  14.90756  14.94849     0.051     17815      2438
  14.90672  14.94756     0.051     17803      2438
  14.90588  14.94666     0.051     17815      2435
  14.90504  14.94573     0.051     17807      2436
  14.90420  14.94485     0.051     17819      2436
  14.90336  14.94402     0.051     17814      2439
  14.90252  14.94321     0.051     17813      2436
  14.90168  14.94245     0.051     17820      2437
  14.90084  14.94176     0.051     17813      2436
  14.90000  14.94104     0.051     17819      2437
  14.89916  14.94030     0.051     17808      2438
  14.89832  14.93953     0.051     17820      2438
  14.89748  14.93865     0.051     17822      2439
  14.89664  14.93772     0.051     17823      2440
  14.89580  14.93681     0.051     17826      2439
  14.89496  14.93589     0.051     17816      2439
  14.89412  14.93499     0.051     17825      2439
  14.89328  14.93416     0.051     17821      2439
  14.89244  14.93334     0.051     17819      2439
  14.89160  14.93257     0.051     17823      2440
  14.89076  14.93187     0.051     17821      2442
  14.88992  14.93115     0.051     17833      2440
  14.88908  14.93041     0.051     17817      2439
  14.88824  14.92964     0.051     17833      2443
  14.88740  14.92876     0.051     17827      2440
  14.88656  14.92782     0.051     17834      2443
  14.88572  14.92691     0.051     17828      2443
  14.88488  14.92598     0.051     17833      2442
  14.88404  14.92508     0.051     17836      2444
  14.88320  14.92424     0.051     17828      2444
  14.88236  14.92342     0.051     17838      2444
  14.88152  14.92265     0.051     17825      2443
  14.88068  14.92194     0.051     17833      2446
  14.87984  14.92123     0.051     17844      2445
  14.87900  14.92050     0.051     17828      2445
  14.87816  14.91974     0.051     17846      2447
  14.87732  14.91889     0.051     17828      2445
  14.87648  14.91795     0.051     17844      2449
  14.87564  14.91704     0.051     17833      2447
  14.87480  14.91613     0.051     17840      2449
  14.87396  14.91521     0.051     17847      2449
  14.87312  14.91436     0.051     17847      2455
  14.87228  14.91354     0.051     17850      2455
  14.87144  14.91275     0.051     17840      2456
  14.87060  14.91205     0.051     17849      2461
  14.86976  14.91135     0.051     17847      2459
  14.86892  14.91061     0.051     17853      2461
  14.86808  14.90986     0.051     17852      2463
  14.86724  14.90901     0.051     17849      2466
  14.86640  14.90808     0.051     17856      2467
  14.86556  14.90717     0.051     17850      2468
  14.86472  14.90625     0.051     17862      2472
  14.86388  14.90533     0.051     17848      2472
  14.86304  14.90447     0.051     17861      2475
  14.86220  14.90364     0.051     17862      2479
  14.86136  14.90284     0.051     17854      2478
  14.86052  14.90212     0.051     17867      2482
  14.85968  14.90141     0.051     17861      2485
  14.85884  14.90067     0.051     17875      2489
  14.85800  14.89992     0.051     17864      2490
  14.85716  14.89910     0.051     17869      2493
  14.85632  14.89816     0.051     17865      2494
  14.85548  14.89724     0.051     17867      2498
  14.85464  14.89633     0.051     17876      2500
  14.85380  14.89541     0.051     17863      2502
  14.85296  14.89455     0.051     17879      2506
  14.85212  14.89372     0.051     17868      2507
  14.85128  14.89292     0.051     17879      2512
  14.85044  14.89219     0.051     17878      2514
  14.84960  14.89150     0.051     17877      2515
  14.84876  14.89078     0.051     17881      2518
  14.84792  14.89003     0.051     17876      2519
  14.84708  14.88922     0.051     17880      2524
  14.84624  14.88830     0.051     17880      2523
  14.84540  14.88737     0.051     17881      2529
  14.84456  14.88646     0.051     17887      2530
  14.84372  14.88553     0.051     17874      2532
  14.84288  14.88466     0.051     17889      2534
  14.84204  14.88383     0.051     17876      2536
  14.84120  14.88303     0.051     17892      2541
  14.84036  14.88230     0.051     17882      2539
  14.83952  14.88160     0.051     17886      2544
  14.83868  14.88088     0.051     17885      2547
  14.83784  14.88013     0.051     17884      2547
  14.83700  14.87934     0.051     17886      2550
  14.83616  14.87842     0.051     17883      2552
  14.83532  14.87749     0.051     17893      2554
  14.83448  14.87659     0.051     17889      2557
  14.83364  14.87565     0.051     17889      2561
  14.83280  14.87476     0.051     17892      2561
  14.83196  14.87393     0.051     17890      2563
  14.83112  14.87312     0.051     17898      2567
  14.83028  14.87237     0.051     17888      2567
  14.82944  14.87167     0.051     17896      2573
  14.82860  14.87095     0.051     17888      2574
  14.82776  14.87020     0.051     17901      2577
  14.82692  14.86942     0.051     17899      2579
  14.82608  14.86852     0.051     17896      2580
  14.82524  14.86759     0.051     17900      2584
  14.82440  14.86669     0.051     17892      2586
  14.82356  14.86576     0.051     17903      2590
  14.82272  14.86487     0.051     17898      2592
  14.82188  14.86404     0.051     17903      2593
  14.82104  14.86323     0.051     17895      2596
  14.82020  14.86248     0.051     17893      2598
  14.81936  14.86178     0.051     17910      2603
  14.81852  14.86107     0.051     17894      2602
  14.81768  14.86033     0.051     17911      2607
  14.81684  14.85955     0.051     17899      2608
  14.81600  14.85866     0.051     17905      2611
  14.81516  14.85773     0.051     17907      2615
  14.81432  14.85682     0.051     17899      2618
  14.81348  14.85590     0.051     17909      2619
  14.81264  14.85500     0.051     17902      2622
  14.81180  14.85417     0.051     17911      2626
  14.81096  14.85336     0.051     17904      2628
  14.81012  14.85258     0.051     17908      2633
  14.80928  14.85188     0.051     17914      2633
  14.80844  14.85117     0.051     17909      2637
  14.80760  14.85043     0.051     17916      2639
  14.80676  14.84966     0.051     17904      2640
  14.80592  14.84880     0.051     17924      2646
  14.80508  14.84786     0.051     17912      2647
  14.80424  14.84694     0.051     17913      2651
  14.80340  14.84602     0.051     17917      2653
  14.80256  14.84511     0.051     17915      2654
  14.80172  14.84426     0.051     17924      2656
  14.80088  14.84343     0.051     17916      2660
  14.80004  14.84266     0.051     17925      2662
  14.79920  14.84195     0.051     17916      2663
  14.79836  14.84125     0.051     17919      2667
  14.79752  14.84051     0.051     17921      2671
  14.79668  14.83976     0.051     17915      2671
  14.79584  14.83891     0.051     17927      2675
  14.79500  14.83797     0.051     17926      2678
  14.79416  14.83706     0.051     17932      2679
  14.79332  14.83614     0.051     17918      2679
  14.79248  14.83523     0.051     17924      2683
  14.79164  14.83438     0.051     17927      2686
  14.79080  14.83356     0.051     17925      2686
  14.78996  14.83277     0.051     17934      2687
  14.78912  14.83206     0.051     17923      2688
  14.78828  14.83136     0.051     17928      2690
  14.78744  14.83062     0.051     17930      2694
  14.78660  14.82987     0.051     17930      2696
  14.78576  14.82903     0.051     17934      2696
  14.78492  14.82811     0.051     17933      2698
  14.78408  14.82720     0.051     17940      2703
  14.78324  14.82628     0.051     17928      2699
  14.78240  14.82536     0.051     17943      2704
  14.78156  14.82451     0.051     17931      2705
  14.78072  14.82369     0.051     17941      2708
  14.77988  14.82289     0.051     17946      2710
  14.77904  14.82217     0.051     17941      2711
  14.77820  14.82147     0.051     17947      2712
  14.77736  14.82074     0.051     17940      2714
  14.77652  14.81999     0.051     17954      2718
  14.77568  14.81917     0.051     17943      2716
  14.77484  14.81824     0.051     17952      2720
  14.77400  14.81731     0.051     17942      2720
  14.77316  14.81640     0.051     17945      2723
  14.77232  14.81548     0.051     17955      2724
  14.77148  14.81461     0.051     17945      2723
  14.77064  14.81378     0.051     17960      2729
  14.76980  14.81298     0.051     17953      2729
  14.76896  14.81225     0.051     17950      2731
  14.76812  14.81156     0.051     17952      2733
  14.76728  14.81083     0.051     17951      2734
  14.76644  14.81008     0.051     17959      2736
  14.76560  14.80928     0.051     17951      2737
  14.76476  14.80837     0.051     17957      2738
  14.76392  14.80744     0.051     17950      2739
  14.76308  14.80654     0.051     17956      2743
  14.76224  14.80561     0.051     17962      2743
  14.76140  14.80474     0.051     17958      2747
  14.76056  14.80391     0.051     17963      2749
  14.75972  14.80310     0.051     17954      2749
  14.75888  14.80235     0.051     17968      2753
  14.75804  14.80166     0.051     17960      2752
  14.75720  14.80095     0.051     17965      2756
  14.75636  14.80021     0.051     17964      2758
  14.75552  14.79942     0.051     17963      2758
  14.75468  14.79852     0.051     17966      2761
  14.75384  14.79759     0.051     17959      2762
  14.75300  14.79669     0.051     17971      2766
  14.75216  14.79576     0.051     17964      2763
  14.75132  14.79487     0.051     17972      2768
  14.75048  14.79404     0.051     17969      2771
  14.74964  14.79322     0.051     17968      2770
  14.74880  14.79247     0.051     17973      2773
  14.74796  14.79177     0.051     17960      2774
  14.74712  14.79105     0.051     17975      2778
  14.74628  14.79030     0.051     17966      2779
  14.74544  14.78952     0.051     17976      2782
  14.74460  14.78863     0.051     17973      2782
  14.74376  14.78769     0.051     17973      2786
  14.74292  14.78679     0.051     17973      2786
  14.74208  14.78586     0.051     17973      2786
  14.74124  14.78497     0.051     17981      2789
  14.74040  14.78413     0.051     17975      2791
  14.73956  14.78332     0.051     17982      2795
  14.73872  14.78255     0.051     17982      2795
  14.73788  14.78186     0.051     17978      2795
  14.73704  14.78114     0.051     17986      2798
  14.73620  14.78041     0.051     17973      2798
  14.73536  14.77965     0.051     17990      2802
  14.73452  14.77878     0.051     17978      2805
  14.73368  14.77784     0.051     17980      2803
  14.73284  14.77694     0.051     17983      2805
  14.73200  14.77602     0.051     17979      2807
  14.73116  14.77511     0.051     17988      2809
  14.73032  14.77427     0.051     17984      2809
  14.72948  14.77345     0.051     17992      2814
  14.72864  14.77268     0.051     17982      2814
  14.72780  14.77197     0.051     17987      2816
  14.72696  14.77127     0.051     17990      2819
  14.72612  14.77053     0.051     17989      2819
  14.72528  14.76978     0.051     17990      2822
  14.72444  14.76893     0.051     17987      2824
  14.72360  14.76799     0.051     18003      2828
  14.72276  14.76708     0.051     17994      2827
  14.72192  14.76616     0.051     17996      2831
  14.72108  14.76525     0.051     17996      2835
  14.72024  14.76439     0.051     17992      2834
  14.71940  14.76357     0.051     17995      2839
  14.71856  14.76278     0.051     17992      2840
  14.71772  14.76206     0.051     17998      2843
  14.71688  14.76136     0.051     17994      2845
  14.71604  14.76062     0.051     18000      2849
  14.71520  14.75986     0.051     18002      2851
  14.71436  14.75903     0.051     17993      2853
  14.71352  14.75810     0.051     18003      2854
  14.71268  14.75718     0.051     17995      2857
  14.71184  14.75628     0.051     18008      2862
  14.71100  14.75536     0.051     17993      2862
  14.71016  14.75450     0.051     17999      2865
  14.70932  14.75368     0.051     17999      2867
  14.70848  14.75288     0.051     17998      2868
  14.70764  14.75217     0.051     18005      2873
  14.70680  14.75147     0.051     18000      2875
  14.70596  14.75074     0.051     18013      2879
  14.70512  14.74999     0.051     18001      2878
  14.70428  14.74918     0.051     18010      2883
  14.70344  14.74825     0.051     18008      2886
  14.70260  14.74733     0.051     18002      2888
  14.70176  14.74643     0.051     18005      2891
  14.70092  14.74551     0.051     18007      2893
  14.70008  14.74464     0.051     18011      2898
  14.69924  14.74382     0.051     17998      2896
  14.69840  14.74301     0.051     18011      2900
  14.69756  14.74227     0.051     18014      2904
  14.69672  14.74158     0.051     18001      2904
  14.69588  14.74086     0.051     18011      2907
  14.69504  14.74011     0.051     18002      2910
  14.69420  14.73931     0.051     18015      2913
  14.69336  14.73840     0.051     18008      2915
  14.69252  14.73747     0.051     18008      2919
  14.69168  14.73656     0.051     18010      2920
  14.69084  14.73563     0.051     18007      2922
  14.69000  14.73475     0.051     18015      2926
  14.68916  14.73392     0.051     18004      2925
  14.68832  14.73310     0.051     18016      2930
  14.68748  14.73236     0.051     18005      2931
  14.68664  14.73167     0.051     18014      2934
  14.68580  14.73094     0.051     18012      2935
  14.68496  14.73020     0.051     18002      2935
  14.68412  14.72942     0.051     18013      2940
  14.68328  14.72852     0.051     18005      2938
  14.68244  14.72759     0.051     18004      2942
  14.68160  14.72669     0.051     18002      2943
  14.68076  14.72576     0.051     18005      2945
  14.67992  14.72487     0.051     17997      2947
  14.67908  14.72405     0.051     17995      2946
  14.67824  14.72324     0.051     17995      2952
  14.67740  14.72248     0.051     17985      2949
  14.67656  14.72178     0.051     17996      2953
  14.67572  14.72107     0.051     17980      2953
  14.67488  14.72033     0.051     17972      2954
  14.67404  14.71956     0.051     17948      2953
  14.67320  14.71868     0.051     17910      2947
  14.67236  14.71774     0.051     17797      2932
  14.67152  14.71684     0.051     17501      2885
  14.67068  14.71592     0.051     17166      2831
  14.66984  14.71501     0.051     16944      2800
  14.66900  14.71417     0.051     17045      2815
  14.66816  14.71336     0.051     17361      2868
  14.66732  14.71259     0.051     17711      2927
  14.66648  14.71189     0.051     17927      2965
  14.66564  14.71118     0.051     18004      2979
  14.66480  14.71044     0.051     18016      2982
  14.66396  14.70967     0.051     18001      2981
  14.66312  14.70880     0.051     17992      2981
  14.66228  14.70786     0.051     17938      2973
  14.66144  14.70694     0.051     17793      2952
  14.66060  14.70602     0.051     17513      2911
  14.65976  14.70511     0.051     17194      2860
  14.65892  14.70427     0.051     17022      2831
  14.65808  14.70345     0.051     17136      2853
  14.65724  14.70267     0.051     17449      2906
  14.65640  14.70197     0.051     17795      2962
  14.65556  14.70127     0.051     17991      2995
  14.65472  14.70054     0.051     18076      3013
  14.65388  14.69978     0.051     18080      3015
  14.65304  14.69893     0.051     18092      3019
  14.65220  14.69799     0.051     18082      3020
  14.65136  14.69708     0.051     18090      3020
  14.65052  14.69617     0.051     18085      3025
  14.64968  14.69526     0.051     18086      3026
  14.64884  14.69441     0.051     18087      3026
  14.64800  14.69359     0.051     18078      3028
  14.64716  14.69280     0.051     18089      3031
  14.64632  14.69208     0.051     18092      3032
  14.64548  14.69138     0.051     18087      3032
  14.64464  14.69065     0.051     18085      3034
  14.64380  14.68990     0.051     18083      3034
  14.64296  14.68908     0.051     18084      3038
  14.64212  14.68815     0.051     18082      3037
  14.64128  14.68724     0.051     18091      3041
  14.64044  14.68632     0.051     18089      3042
  14.63960  14.68541     0.051     18091      3042
  14.63876  14.68455     0.051     18089      3045
  14.63792  14.68372     0.051     18087      3045
  14.63708  14.68292     0.051     18092      3046
  14.63624  14.68220     0.051     18088      3047
  14.63540  14.68150     0.051     18095      3052
  14.63456  14.68077     0.051     18089      3048
  14.63372  14.68002     0.051     18090      3053
  14.63288  14.67920     0.051     18094      3054
  14.63204  14.67828     0.051     18083      3053
  14.63120  14.67735     0.051     18089      3054
  14.63036  14.67644     0.051     18082      3055
  14.62952  14.67551     0.051     18098      3061
  14.62868  14.67464     0.051     18083      3059
  14.62784  14.67382     0.051     18094      3062
  14.62700  14.67302     0.051     18098      3064
  14.62616  14.67228     0.051     18092      3064
  14.62532  14.67159     0.051     18097      3067
  14.62448  14.67086     0.051     18088      3066
  14.62364  14.67013     0.051     18104      3070
  14.62280  14.66933     0.051     18093      3070
  14.62196  14.66842     0.051     18098      3073
  14.62112  14.66750     0.051     18097      3075
  14.62028  14.66660     0.051     18094      3074
  14.61944  14.66567     0.051     18092      3074
  14.61860  14.66479     0.051     18091      3078
  14.61776  14.66397     0.051     18101      3083
  14.61692  14.66315     0.051     18093      3078
  14.61608  14.66240     0.051     18096      3083
  14.61524  14.66171     0.051     18100      3084
  14.61440  14.66100     0.051     18092      3087
  14.61356  14.66026     0.051     18101      3088
  14.61272  14.65948     0.051     18096      3088
  14.61188  14.65859     0.051     18100      3090
  14.61104  14.65765     0.051     18103      3091
  14.61020  14.65675     0.051     18103      3096
  14.60936  14.65582     0.051     18102      3095
  14.60852  14.65493     0.051     18091      3097
  14.60768  14.65409     0.051     18108      3102
  14.60684  14.65328     0.051     18102      3101
  14.60600  14.65251     0.051     18110      3105
  14.60516  14.65181     0.051     18102      3105
  14.60432  14.65109     0.051     18106      3106
  14.60348  14.65035     0.051     18098      3106
  14.60264  14.64958     0.051     18102      3111
  14.60180  14.64870     0.051     18110      3112
  14.60096  14.64776     0.051     18102      3113
  14.60012  14.64686     0.051     18109      3115
  14.59928  14.64594     0.051     18105      3116
  14.59844  14.64504     0.051     18113      3120
  14.59760  14.64420     0.051     18107      3121
  14.59676  14.64338     0.051     18110      3121
  14.59592  14.64261     0.051     18111      3127
  14.59508  14.64191     0.051     18102      3125
  14.59424  14.64121     0.051     18118      3130
  14.59340  14.64047     0.051     18105      3128
  14.59256  14.63972     0.051     18112      3133
  14.59172  14.63886     0.051     18111      3135
  14.59088  14.63793     0.051     18105      3133
  14.59004  14.63701     0.051     18113      3137
  14.58920  14.63610     0.051     18103      3134
  14.58836  14.63519     0.051     18114      3140
  14.58752  14.63435     0.051     18107      3142
  14.58668  14.63353     0.051     18122      3144
  14.58584  14.63274     0.051     18109      3144
  14.58500  14.63204     0.051     18106      3146
  14.58416  14.63133     0.051     18119      3149
  14.58332  14.63060     0.051     18106      3150
  14.58248  14.62985     0.051     18125      3153
  14.58164  14.62901     0.051     18117      3152
  14.58080  14.62808     0.051     18119      3156
  14.57996  14.62716     0.051     18115      3158
  14.57912  14.62625     0.051     18114      3157
  14.57828  14.62533     0.051     18118      3163
  14.57744  14.62446     0.051     18116      3161
  14.57660  14.62363     0.051     18125      3165
  14.57576  14.62284     0.051     18114      3167
  14.57492  14.62212     0.051     18124      3168
  14.57408  14.62142     0.051     18117      3167
  14.57324  14.62069     0.051     18117      3172
  14.57240  14.61994     0.051     18124      3173
  14.57156  14.61912     0.051     18111      3176
  14.57072  14.61819     0.051     18124      3178
  14.56988  14.61727     0.051     18119      3177
  14.56904  14.61637     0.051     18135      3183
  14.56820  14.61544     0.051     18124      3181
  14.56736  14.61458     0.051     18117      3183
  14.56652  14.61376     0.051     18129      3188
  14.56568  14.61297     0.051     18115      3190
  14.56484  14.61224     0.051     18125      3189
  14.56400  14.61154     0.051     18126      3192
  14.56316  14.61082     0.051     18126      3195
  14.56232  14.61008     0.051     18131      3196
  14.56148  14.60928     0.051     18122      3199
  14.56064  14.60836     0.051     18135      3202
  14.55980  14.60743     0.051     18116      3202
  14.55896  14.60652     0.051     18132      3206
  14.55812  14.60560     0.051     18127      3208
  14.55728  14.60473     0.051     18131      3208
  14.55644  14.60390     0.051     18130      3212
  14.55560  14.60309     0.051     18134      3211
  14.55476  14.60234     0.051     18133      3218
  14.55392  14.60165     0.051     18126      3218
  14.55308  14.60093     0.051     18136      3222
  14.55224  14.60019     0.051     18130      3222
  14.55140  14.59940     0.051     18135      3225
  14.55056  14.59849     0.051     18140      3227
  14.54972  14.59755     0.051     18137      3227
  14.54888  14.59664     0.051     18142      3230
  14.54804  14.59570     0.051     18133      3233
  14.54720  14.59481     0.051     18145      3236
  14.54636  14.59398     0.051     18133      3235
  14.54552  14.59317     0.051     18144      3239
  14.54468  14.59242     0.051     18145      3243
  14.54384  14.59172     0.051     18134      3243
  14.54300  14.59100     0.051     18146      3246
  14.54216  14.59026     0.051     18140      3247
  14.54132  14.58948     0.051     18147      3248
  14.54048  14.58859     0.051     18142      3252
  14.53964  14.58765     0.051     18150      3253
  14.53880  14.58675     0.051     18144      3257
  14.53796  14.58583     0.051     18143      3256
  14.53712  14.58493     0.051     18151      3261
  14.53628  14.58410     0.051     18143      3262
  14.53544  14.58328     0.051     18153      3263
  14.53460  14.58253     0.051     18142      3266
  14.53376  14.58183     0.051     18153      3272
  14.53292  14.58112     0.051     18147      3274
  14.53208  14.58038     0.051     18148      3273
  14.53124  14.57961     0.051     18155      3276
  14.53040  14.57873     0.051     18144      3276
  14.52956  14.57780     0.051     18150      3281
  14.52872  14.57689     0.051     18151      3282
  14.52788  14.57597     0.051     18157      3286
  14.52704  14.57507     0.051     18152      3289
  14.52620  14.57423     0.051     18147      3288
  14.52536  14.57341     0.051     18156      3292
  14.52452  14.57263     0.051     18150      3294
  14.52368  14.57193     0.051     18161      3299
  14.52284  14.57122     0.051     18153      3300
  14.52200  14.57048     0.051     18163      3305
  14.52116  14.56971     0.051     18156      3305
  14.52032  14.56885     0.051     18152      3309
  14.51948  14.56790     0.051     18166      3310
  14.51864  14.56699     0.051     18152      3313
