  9809     SPring-8 14b2 
 Ni-K_Ni-foil_S  13.11.27 04:47 - 13.11.27 04:48
 Ni-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 28.38767 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4486
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       28.25000  22.55000    -0.001270       0.01      4486
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   165.500   111.100
  27.46133  27.45175     0.010      1040      1434
  27.46006  27.45063     0.010      1043      1441
  27.45879  27.44951     0.010      1037      1433
  27.45752  27.44826     0.010      1040      1436
  27.45625  27.44687     0.010      1038      1434
  27.45498  27.44545     0.010      1041      1437
  27.45371  27.44407     0.010      1040      1436
  27.45244  27.44276     0.010      1040      1438
  27.45117  27.44156     0.010      1043      1440
  27.44990  27.44044     0.010      1040      1441
  27.44863  27.43930     0.010      1039      1436
  27.44736  27.43802     0.010      1033      1429
  27.44609  27.43662     0.010      1032      1428
  27.44482  27.43520     0.010      1044      1444
  27.44355  27.43382     0.010      1045      1445
  27.44228  27.43254     0.010      1047      1450
  27.44101  27.43135     0.010      1047      1450
  27.43974  27.43024     0.010      1045      1446
  27.43847  27.42909     0.010      1047      1449
  27.43720  27.42778     0.010      1046      1448
  27.43593  27.42638     0.010      1043      1445
  27.43466  27.42497     0.010      1054      1458
  27.43339  27.42362     0.010      1048      1453
  27.43212  27.42235     0.010      1048      1451
  27.43085  27.42119     0.010      1051      1455
  27.42958  27.42008     0.010      1045      1450
  27.42831  27.41891     0.010      1049      1453
  27.42704  27.41758     0.010      1051      1458
  27.42577  27.41615     0.010      1050      1454
  27.42450  27.41476     0.010      1056      1465
  27.42323  27.41341     0.010      1050      1455
  27.42196  27.41215     0.010      1049      1454
  27.42069  27.41100     0.010      1055      1463
  27.41942  27.40989     0.010      1048      1456
  27.41815  27.40869     0.010      1053      1460
  27.41688  27.40733     0.010      1054      1466
  27.41561  27.40590     0.010      1054      1460
  27.41434  27.40450     0.010      1058      1470
  27.41307  27.40317     0.010      1055      1465
  27.41180  27.40193     0.010      1052      1461
  27.41053  27.40080     0.010      1057      1469
  27.40926  27.39968     0.010      1056      1467
  27.40799  27.39846     0.010      1055      1466
  27.40672  27.39709     0.010      1059      1471
  27.40545  27.39567     0.010      1057      1471
  27.40418  27.39429     0.010      1062      1475
  27.40291  27.39297     0.010      1058      1473
  27.40164  27.39176     0.010      1054      1464
  27.40037  27.39063     0.010      1061      1477
  27.39910  27.38950     0.010      1059      1476
  27.39783  27.38825     0.010      1060      1475
  27.39656  27.38685     0.010      1061      1478
  27.39529  27.38542     0.010      1062      1476
  27.39402  27.38405     0.010      1061      1477
  27.39275  27.38275     0.010      1058      1474
  27.39148  27.38154     0.010      1059      1475
  27.39021  27.38042     0.010      1066      1484
  27.38894  27.37928     0.010      1062      1481
  27.38767  27.37799     0.010      1063      1482
  27.38640  27.37658     0.010      1066      1486
  27.38513  27.37516     0.010      1064      1483
  27.38386  27.37380     0.010      1066      1486
  27.38259  27.37251     0.010      1063      1482
  27.38132  27.37133     0.010      1064      1485
  27.38005  27.37023     0.010      1067      1488
  27.37878  27.36908     0.010      1065      1486
  27.37751  27.36777     0.010      1073      1497
  27.37624  27.36635     0.010      1064      1487
  27.37497  27.36494     0.010      1072      1497
  27.37370  27.36358     0.010      1069      1492
  27.37243  27.36232     0.010      1064      1485
  27.37116  27.36115     0.010      1073      1500
  27.36989  27.36004     0.010      1072      1498
  27.36862  27.35886     0.010      1069      1493
  27.36735  27.35751     0.010      1072      1500
  27.36608  27.35608     0.010      1068      1493
  27.36481  27.35468     0.010      1069      1494
  27.36354  27.35334     0.010      1073      1498
  27.36227  27.35208     0.010      1070      1498
  27.36100  27.35093     0.010      1076      1506
  27.35973  27.34982     0.010      1074      1506
  27.35846  27.34861     0.010      1071      1496
  27.35719  27.34724     0.010      1077      1506
  27.35592  27.34582     0.010      1069      1496
  27.35465  27.34443     0.010      1073      1502
  27.35338  27.34311     0.010      1077      1510
  27.35211  27.34188     0.010      1073      1502
  27.35084  27.34075     0.010      1079      1511
  27.34957  27.33963     0.010      1077      1508
  27.34830  27.33840     0.010      1075      1506
  27.34703  27.33702     0.010      1075      1506
  27.34576  27.33559     0.010      1076      1508
  27.34449  27.33421     0.010      1080      1513
  27.34322  27.33290     0.010      1080      1514
  27.34195  27.33168     0.010      1079      1509
  27.34068  27.33055     0.010      1084      1520
  27.33941  27.32942     0.010      1075      1510
  27.33814  27.32815     0.010      1080      1515
  27.33687  27.32675     0.010      1079      1513
  27.33560  27.32533     0.010      1079      1516
  27.33433  27.32395     0.010      1084      1519
  27.33306  27.32265     0.010      1084      1522
  27.33179  27.32145     0.010      1081      1519
  27.33052  27.32033     0.010      1084      1521
  27.32925  27.31918     0.010      1080      1516
  27.32798  27.31788     0.010      1083      1522
  27.32671  27.31648     0.010      1087      1528
  27.32544  27.31507     0.010      1082      1518
  27.32417  27.31371     0.010      1088      1529
  27.32290  27.31243     0.010      1085      1526
  27.32163  27.31126     0.010      1085      1524
  27.32036  27.31015     0.010      1085      1527
  27.31909  27.30898     0.010      1085      1527
  27.31782  27.30766     0.010      1085      1525
  27.31655  27.30623     0.010      1088      1529
  27.31528  27.30483     0.010      1089      1533
  27.31401  27.30347     0.010      1090      1533
  27.31274  27.30220     0.010      1090      1532
  27.31147  27.30105     0.010      1085      1528
  27.31020  27.29993     0.010      1089      1533
  27.30893  27.29874     0.010      1088      1532
  27.30766  27.29738     0.010      1092      1535
  27.30639  27.29595     0.010      1092      1537
  27.30512  27.29455     0.010      1090      1534
  27.30385  27.29321     0.010      1097      1543
  27.30258  27.29196     0.010      1087      1532
  27.30131  27.29082     0.010      1094      1541
  27.30004  27.28971     0.010      1089      1539
  27.29877  27.28849     0.010      1091      1538
  27.29750  27.28712     0.010      1099      1550
  27.29623  27.28570     0.010      1094      1543
  27.29496  27.28432     0.010      1095      1542
  27.29369  27.28300     0.010      1100      1550
  27.29242  27.28177     0.010      1090      1537
  27.29115  27.28064     0.010      1096      1546
  27.28988  27.27952     0.010      1095      1544
  27.28861  27.27827     0.010      1095      1546
  27.28734  27.27687     0.010      1102      1556
  27.28607  27.27544     0.010      1095      1544
  27.28480  27.27406     0.010      1099      1550
  27.28353  27.27275     0.010      1097      1551
  27.28226  27.27155     0.010      1093      1543
  27.28099  27.27043     0.010      1102      1557
  27.27972  27.26929     0.010      1102      1557
  27.27845  27.26799     0.010      1099      1552
  27.27718  27.26658     0.010      1103      1557
  27.27591  27.26515     0.010      1102      1559
  27.27464  27.26378     0.010      1097      1552
  27.27337  27.26249     0.010      1102      1558
  27.27210  27.26132     0.010      1099      1555
  27.27083  27.26021     0.010      1103      1561
  27.26956  27.25905     0.010      1106      1567
  27.26829  27.25773     0.010      1103      1562
  27.26702  27.25631     0.010      1106      1565
  27.26575  27.25490     0.010      1106      1565
  27.26448  27.25354     0.010      1099      1556
  27.26321  27.25227     0.010      1106      1566
  27.26194  27.25110     0.010      1106      1567
  27.26067  27.24998     0.010      1107      1568
  27.25940  27.24879     0.010      1111      1572
  27.25813  27.24744     0.010      1108      1572
  27.25686  27.24601     0.010      1103      1563
  27.25559  27.24460     0.010      1106      1568
  27.25432  27.24325     0.010      1108      1570
  27.25305  27.24200     0.010      1109      1571
  27.25178  27.24085     0.010      1110      1571
  27.25051  27.23973     0.010      1116      1581
  27.24924  27.23850     0.010      1113      1578
  27.24797  27.23712     0.010      1109      1572
  27.24670  27.23569     0.010      1109      1572
  27.24543  27.23430     0.010      1113      1578
  27.24416  27.23298     0.010      1113      1580
  27.24289  27.23176     0.010      1114      1578
  27.24162  27.23063     0.010      1117      1584
  27.24035  27.22951     0.010      1115      1581
  27.23908  27.22825     0.010      1110      1577
  27.23781  27.22686     0.010      1113      1579
  27.23654  27.22543     0.010      1116      1584
  27.23527  27.22405     0.010      1112      1578
  27.23400  27.22274     0.010      1119      1590
  27.23273  27.22153     0.010      1117      1586
  27.23146  27.22041     0.010      1119      1590
  27.23019  27.21926     0.010      1117      1587
  27.22892  27.21797     0.010      1113      1581
  27.22765  27.21656     0.010      1119      1591
  27.22638  27.21514     0.010      1119      1589
  27.22511  27.21377     0.010      1118      1590
  27.22384  27.21248     0.010      1125      1600
  27.22257  27.21129     0.010      1120      1591
  27.22130  27.21017     0.010      1120      1592
  27.22003  27.20901     0.010      1120      1591
  27.21876  27.20768     0.010      1118      1591
  27.21749  27.20626     0.010      1121      1596
  27.21622  27.20486     0.010      1123      1599
  27.21495  27.20351     0.010      1125      1599
  27.21368  27.20224     0.010      1127      1602
  27.21241  27.20108     0.010      1120      1594
  27.21114  27.19997     0.010      1120      1596
  27.20987  27.19879     0.010      1125      1602
  27.20860  27.19744     0.010      1120      1593
  27.20733  27.19601     0.010      1129      1608
  27.20606  27.19461     0.010      1127      1605
  27.20479  27.19326     0.010      1126      1604
  27.20352  27.19201     0.010      1127      1605
  27.20225  27.19086     0.010      1127      1604
  27.20098  27.18974     0.010      1124      1601
  27.19971  27.18852     0.010      1127      1607
  27.19844  27.18715     0.010      1128      1607
  27.19717  27.18572     0.010      1132      1613
  27.19590  27.18432     0.010      1128      1609
  27.19463  27.18300     0.010      1127      1610
  27.19336  27.18177     0.010      1132      1612
  27.19209  27.18064     0.010      1124      1603
  27.19082  27.17951     0.010      1128      1611
  27.18955  27.17826     0.010      1135      1619
  27.18828  27.17687     0.010      1130      1613
  27.18701  27.17545     0.010      1133      1617
  27.18574  27.17408     0.010      1130      1613
  27.18447  27.17277     0.010      1135      1618
  27.18320  27.17157     0.010      1131      1614
  27.18193  27.17045     0.010      1131      1614
  27.18066  27.16931     0.010      1134      1619
  27.17939  27.16803     0.010      1138      1626
  27.17812  27.16662     0.010      1132      1618
  27.17685  27.16520     0.010      1138      1626
  27.17558  27.16383     0.010      1133      1617
  27.17431  27.16254     0.010      1133      1620
  27.17304  27.16135     0.010      1139      1626
  27.17177  27.16023     0.010      1134      1620
  27.17050  27.15908     0.010      1137      1626
  27.16923  27.15775     0.010      1141      1630
  27.16796  27.15633     0.010      1137      1627
  27.16669  27.15492     0.010      1139      1629
  27.16542  27.15356     0.010      1134      1623
  27.16415  27.15229     0.010      1138      1630
  27.16288  27.15112     0.010      1143      1636
  27.16161  27.15001     0.010      1137      1626
  27.16034  27.14883     0.010      1141      1634
  27.15907  27.14749     0.010      1143      1634
  27.15780  27.14607     0.010      1139      1630
  27.15653  27.14467     0.010      1142      1635
  27.15526  27.14333     0.010      1138      1629
  27.15399  27.14207     0.010      1143      1637
  27.15272  27.14093     0.010      1148      1641
  27.15145  27.13981     0.010      1144      1637
  27.15018  27.13859     0.010      1148      1641
  27.14891  27.13723     0.010      1143      1636
  27.14764  27.13579     0.010      1143      1637
  27.14637  27.13441     0.010      1148      1645
  27.14510  27.13307     0.010      1142      1635
  27.14383  27.13184     0.010      1146      1643
  27.14256  27.13071     0.010      1150      1648
  27.14129  27.12958     0.010      1146      1640
